sale,SKU,date,quantity_sold,brand,price,cost,store,revenue,profit
7580,HL1019,10/30/2018,2,Apple,6500,3120,São Paulo,13000,6760
7581,HL1015,10/30/2018,5,Sony,700,460,Curitiba,3500,1200
7582,HL1021,10/30/2018,4,Samsung,3000,1440,São Paulo,12000,6240
7583,HL1001,10/30/2018,3,LG,2600,1660,Rio de Janeiro,7800,2820
7584,HL1009,10/30/2018,5,Motorola,1400,980,Rio de Janeiro,7000,2100
7585,HL1006,10/30/2018,4,Samsung,1400,740,Porto Alegre,5600,2640
7586,HL1015,10/30/2018,2,Sony,700,400,Recife,1400,600
7587,HL1008,10/30/2018,3,Philco,2000,1220,Rio de Janeiro,6000,2340
7588,HL1009,10/30/2018,1,Motorola,1400,760,Belo Horizonte,1400,640
7589,HL1018,10/30/2018,3,Xiaomi,1200,760,São Paulo,3600,1320
7590,HL1005,10/30/2018,2,Canon,1500,920,Recife,3000,1160
7591,HL1015,10/30/2018,3,Sony,700,410,Fortaleza,2100,870
7592,HL1014,10/30/2018,4,Samsung,1100,770,Curitiba,4400,1320
7593,HL1018,10/30/2018,1,Xiaomi,1200,520,São Paulo,1200,680
7594,HL1004,10/30/2018,5,Apple,1750,1000,São Paulo,8750,3750
7595,HL1001,10/30/2018,3,LG,2600,1690,Salvador,7800,2730
7596,HL1001,10/30/2018,3,LG,2600,1690,Recife,7800,2730
7597,HL1013,10/30/2018,5,Nikon,1550,710,Salvador,7750,4200
7598,HL1002,10/30/2018,4,Apple,2500,1000,Curitiba,10000,6000
7599,HL1007,10/30/2018,5,Dell,2300,1200,Curitiba,11500,5500
7600,HL1012,10/30/2018,1,Dell,5500,2590,Salvador,5500,2910
7601,HL1023,10/30/2018,2,Samsung,1500,860,Recife,3000,1280
7602,HL1007,10/30/2018,3,Dell,2300,1380,Goiânia,6900,2760
7603,HL1001,10/30/2018,2,LG,2600,1400,São Paulo,5200,2400
7604,HL1023,10/30/2018,4,Samsung,1500,950,Fortaleza,6000,2200
7605,HL1007,10/31/2018,2,Dell,2300,1220,Fortaleza,4600,2160
7606,HL1018,10/31/2018,3,Xiaomi,1200,790,São Paulo,3600,1230
7607,HL1015,10/31/2018,5,Sony,700,430,Fortaleza,3500,1350
7608,HL1015,10/31/2018,3,Sony,700,450,Recife,2100,750
7609,HL1019,10/31/2018,2,Apple,6500,4290,Rio de Janeiro,13000,4420
7610,HL1009,10/31/2018,5,Motorola,1400,810,Niterói,7000,2950
7611,HL1007,10/31/2018,3,Dell,2300,1450,Guarulhos,6900,2550
7612,HL1012,10/31/2018,2,Dell,5500,3030,São Paulo,11000,4940
7613,HL1020,10/31/2018,3,Motorola,1500,780,São Paulo,4500,2160
7614,HL1018,10/31/2018,2,Xiaomi,1200,560,Porto Alegre,2400,1280
7615,HL1015,10/31/2018,4,Sony,700,380,Belo Horizonte,2800,1280
7616,HL1023,10/31/2018,5,Samsung,1500,740,Recife,7500,3800
7617,HL1006,10/31/2018,4,Samsung,1400,800,Curitiba,5600,2400
7618,HL1007,10/31/2018,5,Dell,2300,1150,Recife,11500,5750
7619,HL1001,10/31/2018,5,LG,2600,1220,São Paulo,13000,6900
7620,HL1001,10/31/2018,1,LG,2600,1720,Salvador,2600,880
7621,HL1015,10/31/2018,4,Sony,700,360,Recife,2800,1360
7622,HL1005,10/31/2018,4,Canon,1500,920,Fortaleza,6000,2320
7623,HL1007,10/31/2018,2,Dell,2300,1380,Recife,4600,1840
7624,HL1018,10/31/2018,3,Xiaomi,1200,530,Belo Horizonte,3600,2010
7625,HL1009,10/31/2018,2,Motorola,1400,900,Rio de Janeiro,2800,1000
7626,HL1019,10/31/2018,3,Apple,6500,4550,São Paulo,19500,5850
7627,HL1005,10/31/2018,4,Canon,1500,720,Goiânia,6000,3120
7628,HL1018,10/31/2018,3,Xiaomi,1200,480,São Paulo,3600,2160
7629,HL1011,10/31/2018,1,Samsung,2000,800,Recife,2000,1200
7630,HL1015,10/31/2018,5,Sony,700,350,Guarulhos,3500,1750
7631,HL1018,11/1/2018,1,Xiaomi,1200,780,Recife,1200,420
7632,HL1009,11/1/2018,2,Motorola,1400,600,Curitiba,2800,1600
7633,HL1018,11/1/2018,2,Xiaomi,1200,540,Curitiba,2400,1320
7634,HL1001,11/1/2018,1,LG,2600,1330,Curitiba,2600,1270
7635,HL1012,11/1/2018,5,Dell,5500,3250,Rio de Janeiro,27500,11250
7636,HL1008,11/1/2018,4,Philco,2000,1400,Belo Horizonte,8000,2400
7637,HL1016,11/1/2018,4,Samsung,1450,710,Curitiba,5800,2960
7638,HL1018,11/1/2018,4,Xiaomi,1200,640,Rio de Janeiro,4800,2240
7639,HL1021,11/1/2018,2,Samsung,3000,1350,São Paulo,6000,3300
7640,HL1015,11/1/2018,4,Sony,700,480,Rio de Janeiro,2800,880
7641,HL1005,11/1/2018,5,Canon,1500,630,Belo Horizonte,7500,4350
7642,HL1005,11/1/2018,5,Canon,1500,770,Recife,7500,3650
7643,HL1001,11/1/2018,3,LG,2600,1430,Recife,7800,3510
7644,HL1015,11/1/2018,2,Sony,700,350,Curitiba,1400,700
7645,HL1020,11/1/2018,5,Motorola,1500,800,São Paulo,7500,3500
7646,HL1020,11/1/2018,2,Motorola,1500,720,Rio de Janeiro,3000,1560
7647,HL1001,11/1/2018,3,LG,2600,1660,Fortaleza,7800,2820
7648,HL1008,11/1/2018,4,Philco,2000,1180,Belo Horizonte,8000,3280
7649,HL1015,11/1/2018,3,Sony,700,460,Rio de Janeiro,2100,720
7650,HL1007,11/1/2018,5,Dell,2300,1470,Nova Iguaçu,11500,4150
7651,HL1019,11/1/2018,4,Apple,6500,2930,Curitiba,26000,14280
7652,HL1024,11/1/2018,5,Acer,2400,1200,Belo Horizonte,12000,6000
7653,HL1013,11/1/2018,5,Nikon,1550,840,Recife,7750,3550
7654,HL1001,11/1/2018,1,LG,2600,1740,Rio de Janeiro,2600,860
7655,HL1001,11/1/2018,1,LG,2600,1720,Recife,2600,880
7656,HL1005,11/1/2018,2,Canon,1500,920,Salvador,3000,1160
7657,HL1005,11/1/2018,3,Canon,1500,710,Recife,4500,2370
7658,HL1018,11/1/2018,4,Xiaomi,1200,700,Curitiba,4800,2000
7659,HL1007,11/1/2018,5,Dell,2300,1360,Recife,11500,4700
7660,HL1020,11/1/2018,1,Motorola,1500,900,São Paulo,1500,600
7661,HL1005,11/1/2018,4,Canon,1500,660,Fortaleza,6000,3360
7662,HL1001,11/1/2018,4,LG,2600,1380,Guarulhos,10400,4880
7663,HL1009,11/1/2018,5,Motorola,1400,780,Porto Alegre,7000,3100
7664,HL1002,11/1/2018,1,Apple,2500,1730,São Paulo,2500,770
7665,HL1003,11/1/2018,5,Samsung,4500,1800,Salvador,22500,13500
7666,HL1015,11/2/2018,2,Sony,700,430,São Paulo,1400,540
7667,HL1004,11/2/2018,5,Apple,1750,750,Salvador,8750,5000
7668,HL1013,11/2/2018,4,Nikon,1550,650,Rio de Janeiro,6200,3600
7669,HL1001,11/2/2018,3,LG,2600,1040,São Paulo,7800,4680
7670,HL1013,11/2/2018,4,Nikon,1550,810,Salvador,6200,2960
7671,HL1007,11/2/2018,4,Dell,2300,1450,Curitiba,9200,3400
7672,HL1010,11/2/2018,1,Apple,1900,1250,Rio de Janeiro,1900,650
7673,HL1002,11/2/2018,1,Apple,2500,1050,Rio de Janeiro,2500,1450
7674,HL1015,11/2/2018,5,Sony,700,290,Porto Alegre,3500,2050
7675,HL1009,11/2/2018,3,Motorola,1400,630,Nova Iguaçu,4200,2310
7676,HL1024,11/2/2018,1,Acer,2400,1630,Porto Alegre,2400,770
7677,HL1024,11/2/2018,5,Acer,2400,1300,Rio de Janeiro,12000,5500
7678,HL1007,11/2/2018,1,Dell,2300,990,Rio de Janeiro,2300,1310
7679,HL1001,11/2/2018,4,LG,2600,1300,Rio de Janeiro,10400,5200
7680,HL1005,11/2/2018,2,Canon,1500,1010,Goiânia,3000,980
7681,HL1010,11/2/2018,1,Apple,1900,1220,Belo Horizonte,1900,680
7682,HL1023,11/2/2018,4,Samsung,1500,950,Goiânia,6000,2200
7683,HL1004,11/2/2018,5,Apple,1750,1100,Campinas,8750,3250
7684,HL1009,11/2/2018,3,Motorola,1400,710,Fortaleza,4200,2070
7685,HL1007,11/2/2018,2,Dell,2300,970,São Paulo,4600,2660
7686,HL1005,11/2/2018,1,Canon,1500,1050,Fortaleza,1500,450
7687,HL1018,11/2/2018,1,Xiaomi,1200,700,Guarulhos,1200,500
7688,HL1021,11/2/2018,2,Samsung,3000,1770,São Paulo,6000,2460
7689,HL1009,11/2/2018,5,Motorola,1400,670,Rio de Janeiro,7000,3650
7690,HL1019,11/2/2018,3,Apple,6500,2730,Guarulhos,19500,11310
7691,HL1020,11/2/2018,2,Motorola,1500,780,Rio de Janeiro,3000,1440
7692,HL1018,11/2/2018,4,Xiaomi,1200,640,Recife,4800,2240
7693,HL1008,11/2/2018,3,Philco,2000,1260,Porto Alegre,6000,2220
7694,HL1009,11/2/2018,1,Motorola,1400,760,São Paulo,1400,640
7695,HL1012,11/2/2018,4,Dell,5500,2700,São Paulo,22000,11200
7696,HL1023,11/2/2018,3,Samsung,1500,830,Campinas,4500,2010
7697,HL1001,11/2/2018,5,LG,2600,1740,Porto Alegre,13000,4300
7698,HL1021,11/2/2018,3,Samsung,3000,1740,Guarulhos,9000,3780
7699,HL1005,11/2/2018,5,Canon,1500,990,São Paulo,7500,2550
7700,HL1012,11/2/2018,2,Dell,5500,2310,Rio de Janeiro,11000,6380
7701,HL1001,11/2/2018,2,LG,2600,1170,Rio de Janeiro,5200,2860
7702,HL1020,11/2/2018,1,Motorola,1500,890,Fortaleza,1500,610
7703,HL1011,11/2/2018,5,Samsung,2000,1000,Belo Horizonte,10000,5000
7704,HL1001,11/2/2018,2,LG,2600,1330,Curitiba,5200,2540
7705,HL1008,11/2/2018,4,Philco,2000,880,Salvador,8000,4480
7706,HL1014,11/2/2018,1,Samsung,1100,750,Rio de Janeiro,1100,350
7707,HL1015,11/2/2018,1,Sony,700,290,Rio de Janeiro,700,410
7708,HL1009,11/2/2018,5,Motorola,1400,840,Recife,7000,2800
7709,HL1006,11/3/2018,4,Samsung,1400,940,Porto Alegre,5600,1840
7710,HL1005,11/3/2018,2,Canon,1500,800,São Paulo,3000,1400
7711,HL1006,11/3/2018,5,Samsung,1400,740,Curitiba,7000,3300
7712,HL1005,11/3/2018,1,Canon,1500,920,São Paulo,1500,580
7713,HL1015,11/3/2018,2,Sony,700,430,Rio de Janeiro,1400,540
7714,HL1021,11/3/2018,2,Samsung,3000,1950,Curitiba,6000,2100
7715,HL1007,11/3/2018,2,Dell,2300,1310,Goiânia,4600,1980
7716,HL1001,11/3/2018,2,LG,2600,1040,Salvador,5200,3120
7717,HL1018,11/3/2018,3,Xiaomi,1200,520,Rio de Janeiro,3600,2040
7718,HL1010,11/3/2018,1,Apple,1900,1250,São Paulo,1900,650
7719,HL1015,11/3/2018,4,Sony,700,430,São Paulo,2800,1080
7720,HL1019,11/3/2018,5,Apple,6500,4290,São Paulo,32500,11050
7721,HL1015,11/3/2018,1,Sony,700,360,Recife,700,340
7722,HL1015,11/3/2018,2,Sony,700,480,Goiânia,1400,440
7723,HL1023,11/3/2018,4,Samsung,1500,950,Rio de Janeiro,6000,2200
7724,HL1018,11/3/2018,2,Xiaomi,1200,600,São Paulo,2400,1200
7725,HL1017,11/3/2018,5,Samsung,5200,2340,São Paulo,26000,14300
7726,HL1009,11/3/2018,4,Motorola,1400,970,Rio de Janeiro,5600,1720
7727,HL1019,11/3/2018,4,Apple,6500,4030,Rio de Janeiro,26000,9880
7728,HL1024,11/3/2018,1,Acer,2400,1320,Goiânia,2400,1080
7729,HL1013,11/3/2018,4,Nikon,1550,640,Nova Iguaçu,6200,3640
7730,HL1014,11/3/2018,4,Samsung,1100,570,São Paulo,4400,2120
7731,HL1023,11/3/2018,2,Samsung,1500,1020,Fortaleza,3000,960
7732,HL1009,11/3/2018,2,Motorola,1400,950,Fortaleza,2800,900
7733,HL1023,11/3/2018,2,Samsung,1500,620,Rio de Janeiro,3000,1760
7734,HL1011,11/3/2018,5,Samsung,2000,1380,Curitiba,10000,3100
7735,HL1018,11/3/2018,1,Xiaomi,1200,620,São Paulo,1200,580
7736,HL1001,11/3/2018,4,LG,2600,1200,Salvador,10400,5600
7737,HL1008,11/3/2018,3,Philco,2000,880,Recife,6000,3360
7738,HL1005,11/3/2018,1,Canon,1500,750,Rio de Janeiro,1500,750
7739,HL1024,11/3/2018,4,Acer,2400,1080,Nova Iguaçu,9600,5280
7740,HL1008,11/3/2018,3,Philco,2000,1260,Curitiba,6000,2220
7741,HL1007,11/3/2018,4,Dell,2300,1470,Campinas,9200,3320
7742,HL1024,11/3/2018,2,Acer,2400,1010,Porto Alegre,4800,2780
7743,HL1008,11/3/2018,5,Philco,2000,1360,São Paulo,10000,3200
7744,HL1005,11/3/2018,1,Canon,1500,680,Recife,1500,820
7745,HL1008,11/3/2018,3,Philco,2000,920,Curitiba,6000,3240
7746,HL1005,11/3/2018,5,Canon,1500,860,Recife,7500,3200
7747,HL1005,11/4/2018,2,Canon,1500,990,Curitiba,3000,1020
7748,HL1008,11/4/2018,2,Philco,2000,1220,Recife,4000,1560
7749,HL1024,11/4/2018,3,Acer,2400,1150,Salvador,7200,3750
7750,HL1017,11/4/2018,5,Samsung,5200,2290,Recife,26000,14550
7751,HL1006,11/4/2018,4,Samsung,1400,800,São Paulo,5600,2400
7752,HL1009,11/4/2018,4,Motorola,1400,970,Porto Alegre,5600,1720
7753,HL1008,11/4/2018,5,Philco,2000,1400,Recife,10000,3000
7754,HL1015,11/4/2018,1,Sony,700,480,Goiânia,700,220
7755,HL1001,11/4/2018,2,LG,2600,1070,São Paulo,5200,3060
7756,HL1021,11/4/2018,1,Samsung,3000,1260,Niterói,3000,1740
7757,HL1015,11/4/2018,3,Sony,700,310,São Paulo,2100,1170
7758,HL1001,11/4/2018,2,LG,2600,1660,Niterói,5200,1880
7759,HL1001,11/4/2018,3,LG,2600,1400,Guarulhos,7800,3600
7760,HL1005,11/4/2018,5,Canon,1500,930,Salvador,7500,2850
7761,HL1021,11/4/2018,3,Samsung,3000,1500,Salvador,9000,4500
7762,HL1008,11/4/2018,3,Philco,2000,960,Belo Horizonte,6000,3120
7763,HL1015,11/4/2018,1,Sony,700,320,Fortaleza,700,380
7764,HL1005,11/4/2018,4,Canon,1500,620,Fortaleza,6000,3520
7765,HL1001,11/4/2018,2,LG,2600,1640,Nova Iguaçu,5200,1920
7766,HL1008,11/4/2018,3,Philco,2000,1080,São Paulo,6000,2760
7767,HL1001,11/4/2018,2,LG,2600,1040,Recife,5200,3120
7768,HL1001,11/4/2018,5,LG,2600,1350,Rio de Janeiro,13000,6250
7769,HL1012,11/4/2018,2,Dell,5500,2480,Porto Alegre,11000,6040
7770,HL1001,11/4/2018,5,LG,2600,1220,São Paulo,13000,6900
7771,HL1012,11/4/2018,2,Dell,5500,2420,Niterói,11000,6160
7772,HL1024,11/4/2018,3,Acer,2400,1180,Rio de Janeiro,7200,3660
7773,HL1005,11/4/2018,4,Canon,1500,950,Guarulhos,6000,2200
7774,HL1002,11/4/2018,5,Apple,2500,1150,Nova Iguaçu,12500,6750
7775,HL1023,11/4/2018,4,Samsung,1500,1050,Campinas,6000,1800
7776,HL1024,11/4/2018,2,Acer,2400,1610,São Paulo,4800,1580
7777,HL1023,11/4/2018,2,Samsung,1500,830,Fortaleza,3000,1340
7778,HL1020,11/4/2018,5,Motorola,1500,780,Salvador,7500,3600
7779,HL1005,11/4/2018,5,Canon,1500,660,São Paulo,7500,4200
7780,HL1005,11/4/2018,4,Canon,1500,680,Salvador,6000,3280
7781,HL1001,11/4/2018,4,LG,2600,1040,Salvador,10400,6240
7782,HL1021,11/4/2018,3,Samsung,3000,1440,Recife,9000,4680
7783,HL1001,11/4/2018,2,LG,2600,1300,Salvador,5200,2600
7784,HL1008,11/4/2018,4,Philco,2000,1120,Belo Horizonte,8000,3520
7785,HL1005,11/4/2018,5,Canon,1500,980,Salvador,7500,2600
7786,HL1015,11/4/2018,4,Sony,700,340,Salvador,2800,1440
7787,HL1019,11/4/2018,2,Apple,6500,2930,Belo Horizonte,13000,7140
7788,HL1009,11/4/2018,1,Motorola,1400,910,Fortaleza,1400,490
7789,HL1013,11/4/2018,2,Nikon,1550,930,Curitiba,3100,1240
7790,HL1018,11/4/2018,5,Xiaomi,1200,770,Rio de Janeiro,6000,2150
7791,HL1009,11/5/2018,3,Motorola,1400,590,Rio de Janeiro,4200,2430
7792,HL1009,11/5/2018,4,Motorola,1400,760,Belo Horizonte,5600,2560
7793,HL1020,11/5/2018,5,Motorola,1500,840,Fortaleza,7500,3300
7794,HL1021,11/5/2018,3,Samsung,3000,1320,Belo Horizonte,9000,5040
7795,HL1020,11/5/2018,2,Motorola,1500,1040,Salvador,3000,920
7796,HL1008,11/5/2018,2,Philco,2000,1000,Nova Iguaçu,4000,2000
7797,HL1021,11/5/2018,5,Samsung,3000,1920,Belo Horizonte,15000,5400
7798,HL1012,11/5/2018,5,Dell,5500,3080,Fortaleza,27500,12100
7799,HL1001,11/5/2018,1,LG,2600,1250,Fortaleza,2600,1350
7800,HL1001,11/5/2018,1,LG,2600,1610,Recife,2600,990
7801,HL1015,11/5/2018,2,Sony,700,490,Rio de Janeiro,1400,420
7802,HL1005,11/5/2018,3,Canon,1500,1010,São Paulo,4500,1470
7803,HL1021,11/5/2018,4,Samsung,3000,1860,Recife,12000,4560
7804,HL1023,11/5/2018,4,Samsung,1500,660,Rio de Janeiro,6000,3360
7805,HL1009,11/5/2018,3,Motorola,1400,670,São Paulo,4200,2190
7806,HL1006,11/5/2018,1,Samsung,1400,970,São Paulo,1400,430
7807,HL1023,11/5/2018,2,Samsung,1500,930,Fortaleza,3000,1140
7808,HL1009,11/5/2018,5,Motorola,1400,630,Porto Alegre,7000,3850
7809,HL1019,11/5/2018,2,Apple,6500,3190,Fortaleza,13000,6620
7810,HL1009,11/5/2018,1,Motorola,1400,910,Rio de Janeiro,1400,490
7811,HL1022,11/5/2018,1,Apple,750,420,Curitiba,750,330
7812,HL1007,11/5/2018,3,Dell,2300,990,Fortaleza,6900,3930
7813,HL1023,11/5/2018,4,Samsung,1500,1050,Rio de Janeiro,6000,1800
7814,HL1001,11/5/2018,1,LG,2600,1350,Rio de Janeiro,2600,1250
7815,HL1015,11/5/2018,1,Sony,700,320,Campinas,700,380
7816,HL1005,11/5/2018,5,Canon,1500,830,São Paulo,7500,3350
7817,HL1023,11/5/2018,1,Samsung,1500,720,Porto Alegre,1500,780
7818,HL1015,11/5/2018,5,Sony,700,390,Fortaleza,3500,1550
7819,HL1008,11/5/2018,4,Philco,2000,1200,Niterói,8000,3200
7820,HL1023,11/5/2018,5,Samsung,1500,870,São Paulo,7500,3150
7821,HL1001,11/5/2018,3,LG,2600,1480,Rio de Janeiro,7800,3360
7822,HL1008,11/5/2018,2,Philco,2000,1020,Porto Alegre,4000,1960
7823,HL1012,11/5/2018,1,Dell,5500,2200,Niterói,5500,3300
7824,HL1024,11/5/2018,1,Acer,2400,1250,Goiânia,2400,1150
7825,HL1023,11/5/2018,1,Samsung,1500,740,Rio de Janeiro,1500,760
7826,HL1001,11/5/2018,1,LG,2600,1170,Belo Horizonte,2600,1430
7827,HL1001,11/5/2018,4,LG,2600,1790,Porto Alegre,10400,3240
7828,HL1006,11/5/2018,2,Samsung,1400,910,São Paulo,2800,980
7829,HL1001,11/5/2018,2,LG,2600,1770,Curitiba,5200,1660
7830,HL1001,11/5/2018,1,LG,2600,1070,São Paulo,2600,1530
7831,HL1009,11/5/2018,1,Motorola,1400,970,São Paulo,1400,430
7832,HL1015,11/6/2018,2,Sony,700,410,Guarulhos,1400,580
7833,HL1009,11/6/2018,5,Motorola,1400,770,Rio de Janeiro,7000,3150
7834,HL1009,11/6/2018,1,Motorola,1400,570,Porto Alegre,1400,830
7835,HL1007,11/6/2018,5,Dell,2300,1100,São Paulo,11500,6000
7836,HL1007,11/6/2018,1,Dell,2300,1270,Fortaleza,2300,1030
7837,HL1001,11/6/2018,4,LG,2600,1070,Goiânia,10400,6120
7838,HL1004,11/6/2018,2,Apple,1750,1160,Recife,3500,1180
7839,HL1012,11/6/2018,1,Dell,5500,3850,São Paulo,5500,1650
7840,HL1020,11/6/2018,1,Motorola,1500,680,Rio de Janeiro,1500,820
7841,HL1006,11/6/2018,4,Samsung,1400,910,Rio de Janeiro,5600,1960
7842,HL1008,11/6/2018,5,Philco,2000,1380,Recife,10000,3100
7843,HL1020,11/6/2018,2,Motorola,1500,900,Belo Horizonte,3000,1200
7844,HL1008,11/6/2018,1,Philco,2000,860,São Paulo,2000,1140
7845,HL1007,11/6/2018,2,Dell,2300,1400,Porto Alegre,4600,1800
7846,HL1010,11/6/2018,5,Apple,1900,1030,Salvador,9500,4350
7847,HL1022,11/6/2018,2,Apple,750,500,Curitiba,1500,500
7848,HL1019,11/6/2018,1,Apple,6500,4550,Goiânia,6500,1950
7849,HL1013,11/6/2018,2,Nikon,1550,620,Salvador,3100,1860
7850,HL1009,11/6/2018,1,Motorola,1400,950,Salvador,1400,450
7851,HL1018,11/6/2018,1,Xiaomi,1200,530,Belo Horizonte,1200,670
7852,HL1008,11/6/2018,2,Philco,2000,1140,Rio de Janeiro,4000,1720
7853,HL1005,11/6/2018,2,Canon,1500,660,Guarulhos,3000,1680
7854,HL1018,11/6/2018,1,Xiaomi,1200,830,Porto Alegre,1200,370
7855,HL1015,11/6/2018,2,Sony,700,410,Porto Alegre,1400,580
7856,HL1009,11/6/2018,5,Motorola,1400,620,Recife,7000,3900
7857,HL1024,11/6/2018,4,Acer,2400,1250,Recife,9600,4600
7858,HL1015,11/6/2018,4,Sony,700,430,Guarulhos,2800,1080
7859,HL1018,11/6/2018,4,Xiaomi,1200,680,Rio de Janeiro,4800,2080
7860,HL1014,11/6/2018,4,Samsung,1100,680,Recife,4400,1680
7861,HL1005,11/6/2018,5,Canon,1500,860,Guarulhos,7500,3200
7862,HL1018,11/6/2018,5,Xiaomi,1200,790,Curitiba,6000,2050
7863,HL1005,11/6/2018,2,Canon,1500,650,Fortaleza,3000,1700
7864,HL1013,11/6/2018,4,Nikon,1550,760,São Paulo,6200,3160
7865,HL1024,11/6/2018,2,Acer,2400,1460,Guarulhos,4800,1880
7866,HL1003,11/6/2018,3,Samsung,4500,1980,Recife,13500,7560
7867,HL1001,11/6/2018,3,LG,2600,1790,Salvador,7800,2430
7868,HL1007,11/6/2018,4,Dell,2300,1610,Belo Horizonte,9200,2760
7869,HL1001,11/7/2018,5,LG,2600,1480,Curitiba,13000,5600
7870,HL1007,11/7/2018,3,Dell,2300,1590,Belo Horizonte,6900,2130
7871,HL1008,11/7/2018,1,Philco,2000,1020,São Paulo,2000,980
7872,HL1013,11/7/2018,4,Nikon,1550,910,São Paulo,6200,2560
7873,HL1013,11/7/2018,3,Nikon,1550,820,Belo Horizonte,4650,2190
7874,HL1015,11/7/2018,2,Sony,700,410,Recife,1400,580
7875,HL1006,11/7/2018,4,Samsung,1400,800,Belo Horizonte,5600,2400
7876,HL1018,11/7/2018,1,Xiaomi,1200,800,São Paulo,1200,400
7877,HL1014,11/7/2018,2,Samsung,1100,630,São Paulo,2200,940
7878,HL1005,11/7/2018,3,Canon,1500,810,Fortaleza,4500,2070
7879,HL1002,11/7/2018,3,Apple,2500,1150,Belo Horizonte,7500,4050
7880,HL1009,11/7/2018,1,Motorola,1400,870,Recife,1400,530
7881,HL1023,11/7/2018,1,Samsung,1500,980,Salvador,1500,520
7882,HL1009,11/7/2018,3,Motorola,1400,730,Nova Iguaçu,4200,2010
7883,HL1003,11/7/2018,2,Samsung,4500,2250,São Paulo,9000,4500
7884,HL1023,11/7/2018,2,Samsung,1500,900,Campinas,3000,1200
7885,HL1009,11/7/2018,3,Motorola,1400,640,Rio de Janeiro,4200,2280
7886,HL1018,11/7/2018,4,Xiaomi,1200,530,Salvador,4800,2680
7887,HL1018,11/7/2018,1,Xiaomi,1200,640,Goiânia,1200,560
7888,HL1002,11/7/2018,3,Apple,2500,1530,Guarulhos,7500,2910
7889,HL1005,11/7/2018,5,Canon,1500,710,Fortaleza,7500,3950
7890,HL1001,11/7/2018,3,LG,2600,1040,Nova Iguaçu,7800,4680
7891,HL1018,11/7/2018,1,Xiaomi,1200,720,Fortaleza,1200,480
7892,HL1008,11/7/2018,3,Philco,2000,1040,Curitiba,6000,2880
7893,HL1001,11/7/2018,3,LG,2600,1460,Curitiba,7800,3420
7894,HL1002,11/7/2018,1,Apple,2500,1050,Nova Iguaçu,2500,1450
7895,HL1015,11/7/2018,3,Sony,700,390,Salvador,2100,930
7896,HL1021,11/7/2018,2,Samsung,3000,1320,Guarulhos,6000,3360
7897,HL1005,11/7/2018,3,Canon,1500,890,São Paulo,4500,1830
7898,HL1018,11/7/2018,1,Xiaomi,1200,830,Niterói,1200,370
7899,HL1007,11/7/2018,1,Dell,2300,1380,Guarulhos,2300,920
7900,HL1009,11/7/2018,1,Motorola,1400,810,São Paulo,1400,590
7901,HL1001,11/7/2018,4,LG,2600,1530,Guarulhos,10400,4280
7902,HL1008,11/7/2018,5,Philco,2000,1140,São Paulo,10000,4300
7903,HL1009,11/7/2018,2,Motorola,1400,840,Fortaleza,2800,1120
7904,HL1008,11/7/2018,3,Philco,2000,1020,Campinas,6000,2940
7905,HL1005,11/7/2018,2,Canon,1500,650,Fortaleza,3000,1700
7906,HL1011,11/7/2018,2,Samsung,2000,1100,Fortaleza,4000,1800
7907,HL1019,11/7/2018,1,Apple,6500,3710,Goiânia,6500,2790
7908,HL1004,11/8/2018,4,Apple,1750,1140,Belo Horizonte,7000,2440
7909,HL1019,11/8/2018,3,Apple,6500,4550,Salvador,19500,5850
7910,HL1013,11/8/2018,3,Nikon,1550,1020,Porto Alegre,4650,1590
7911,HL1005,11/8/2018,5,Canon,1500,780,Fortaleza,7500,3600
7912,HL1018,11/8/2018,4,Xiaomi,1200,770,Salvador,4800,1720
7913,HL1018,11/8/2018,2,Xiaomi,1200,550,Rio de Janeiro,2400,1300
7914,HL1001,11/8/2018,2,LG,2600,1460,São Paulo,5200,2280
7915,HL1001,11/8/2018,3,LG,2600,1040,São Paulo,7800,4680
7916,HL1007,11/8/2018,4,Dell,2300,1590,Goiânia,9200,2840
7917,HL1003,11/8/2018,3,Samsung,4500,1940,Fortaleza,13500,7680
7918,HL1008,11/8/2018,3,Philco,2000,1240,Fortaleza,6000,2280
7919,HL1005,11/8/2018,3,Canon,1500,900,Rio de Janeiro,4500,1800
7920,HL1009,11/8/2018,2,Motorola,1400,570,São Paulo,2800,1660
7921,HL1001,11/8/2018,5,LG,2600,1400,São Paulo,13000,6000
7922,HL1007,11/8/2018,1,Dell,2300,1240,Campinas,2300,1060
7923,HL1008,11/8/2018,1,Philco,2000,980,São Paulo,2000,1020
7924,HL1018,11/8/2018,2,Xiaomi,1200,720,Curitiba,2400,960
7925,HL1002,11/8/2018,4,Apple,2500,1600,São Paulo,10000,3600
7926,HL1015,11/8/2018,2,Sony,700,340,Guarulhos,1400,720
7927,HL1005,11/8/2018,2,Canon,1500,1040,Rio de Janeiro,3000,920
7928,HL1015,11/8/2018,5,Sony,700,430,Porto Alegre,3500,1350
7929,HL1009,11/8/2018,4,Motorola,1400,730,Belo Horizonte,5600,2680
7930,HL1019,11/8/2018,4,Apple,6500,4360,Belo Horizonte,26000,8560
7931,HL1009,11/8/2018,1,Motorola,1400,920,Fortaleza,1400,480
7932,HL1008,11/8/2018,2,Philco,2000,860,Recife,4000,2280
7933,HL1001,11/8/2018,4,LG,2600,1560,Rio de Janeiro,10400,4160
